request_time,request_url,response_code,response_size,last_update_local,last_update_remote,source_register
20200924 15:22:59 GMT,https://www.who.int/ictrp/en/,200,74154,20200924,20200924,ICTRP
20200924 16:22:59 GMT,https://www.who.int/ictrp/en/,200,74154,20200924,20200924,ICTRP
20200924 17:22:59 GMT,https://www.who.int/ictrp/en/,200,74154,20200924,20200924,ICTRP
20200924 18:22:59 GMT,https://www.who.int/ictrp/en/,200,74154,20200924,20200924,ICTRP
20200924 19:22:59 GMT,https://www.who.int/ictrp/en/,200,74154,20200924,20200924,ICTRP
20200924 20:22:59 GMT,https://www.who.int/ictrp/en/,200,74154,20200924,20200924,ICTRP
20200924 21:22:59 GMT,https://www.who.int/ictrp/en/,200,74154,20200924,20200924,ICTRP
20200924 22:23:05 GMT,https://www.who.int/ictrp/en/,200,74154,20200924,20200924,ICTRP
20200924 23:23:01 GMT,https://www.who.int/ictrp/en/,200,74154,20200924,20200924,ICTRP
20200925 00:23:01 GMT,https://www.who.int/ictrp/en/,200,74154,20200924,20200924,ICTRP
20200925 01:23:00 GMT,https://www.who.int/ictrp/en/,200,74154,20200924,20200924,ICTRP
20200925 02:23:01 GMT,https://www.who.int/ictrp/en/,200,74154,20200924,20200924,ICTRP
20200925 03:23:01 GMT,https://www.who.int/ictrp/en/,200,74154,20200924,20200924,ICTRP
20200925 04:23:01 GMT,https://www.who.int/ictrp/en/,200,74154,20200924,20200924,ICTRP
20200925 05:23:01 GMT,https://www.who.int/ictrp/en/,200,74154,20200924,20200924,ICTRP
20200925 06:23:01 GMT,https://www.who.int/ictrp/en/,200,74154,20200924,20200924,ICTRP
20200925 07:23:01 GMT,https://www.who.int/ictrp/en/,200,74154,20200924,20200924,ICTRP
20200925 08:23:01 GMT,https://www.who.int/ictrp/en/,200,74154,20200924,20200924,ICTRP
20200925 09:23:01 GMT,https://www.who.int/ictrp/en/,200,74154,20200924,20200924,ICTRP
20200925 10:23:03 GMT,https://www.who.int/ictrp/en/,200,74154,20200924,20200924,ICTRP
20200925 11:23:03 GMT,https://www.who.int/ictrp/en/,200,74154,20200924,20200924,ICTRP
20200925 12:23:01 GMT,https://www.who.int/ictrp/en/,200,74154,20200924,20200924,ICTRP
20200925 13:23:02 GMT,https://www.who.int/ictrp/en/,200,74154,20200924,20200924,ICTRP
20200923 11:26:51 GMT,https://clinicaltrials.gov/ct2/download_studies?cond=COVID-19&lupd_s=08%2F28%2F2020,200,21,20200827,,ClinicalTrials.gov
20200923 12:22:55 GMT,https://www.who.int/ictrp/en/,200,74155,20200916,20200916,ICTRP
20200924 11:23:01 GMT,https://www.who.int/ictrp/en/,200,74154,20200924,20200924,ICTRP
20200925 14:23:03 GMT,https://www.who.int/ictrp/en/,200,74154,20200924,20200924,ICTRP
20200925 15:23:02 GMT,https://www.who.int/ictrp/en/,200,74154,20200924,20200924,ICTRP
20200925 16:23:02 GMT,https://www.who.int/ictrp/en/,200,74154,20200924,20200924,ICTRP
20200925 17:23:03 GMT,https://www.who.int/ictrp/en/,200,74154,20200924,20200924,ICTRP
20200925 18:23:02 GMT,https://www.who.int/ictrp/en/,200,74154,20200924,20200924,ICTRP
20200925 19:23:02 GMT,https://www.who.int/ictrp/en/,200,74154,20200924,20200924,ICTRP
20200925 20:23:03 GMT,https://www.who.int/ictrp/en/,200,74154,20200924,20200924,ICTRP
20200925 21:23:04 GMT,https://www.who.int/ictrp/en/,200,74154,20200924,20200924,ICTRP
20200925 22:23:09 GMT,https://www.who.int/ictrp/en/,200,74154,20200924,20200924,ICTRP
20200925 23:23:12 GMT,https://www.who.int/ictrp/en/,200,74154,20200924,20200924,ICTRP
20200926 00:23:27 GMT,https://www.who.int/ictrp/en/,200,74154,20200924,20200924,ICTRP
20200926 01:23:16 GMT,https://www.who.int/ictrp/en/,200,74154,20200924,20200924,ICTRP
20200926 02:23:19 GMT,https://www.who.int/ictrp/en/,200,74154,20200924,20200924,ICTRP
20200926 03:23:19 GMT,https://www.who.int/ictrp/en/,200,74154,20200924,20200924,ICTRP
20200926 04:23:22 GMT,https://www.who.int/ictrp/en/,200,74154,20200924,20200924,ICTRP
20200926 05:23:21 GMT,https://www.who.int/ictrp/en/,200,74154,20200924,20200924,ICTRP
20200926 06:23:22 GMT,https://www.who.int/ictrp/en/,200,74154,20200924,20200924,ICTRP
20200926 07:23:20 GMT,https://www.who.int/ictrp/en/,200,74154,20200924,20200924,ICTRP
20200926 08:23:20 GMT,https://www.who.int/ictrp/en/,200,74154,20200924,20200924,ICTRP
20200926 09:23:21 GMT,https://www.who.int/ictrp/en/,200,74154,20200924,20200924,ICTRP
20200926 10:23:20 GMT,https://www.who.int/ictrp/en/,200,74154,20200924,20200924,ICTRP
20200926 11:23:20 GMT,https://www.who.int/ictrp/en/,200,74154,20200924,20200924,ICTRP
20200926 12:23:20 GMT,https://www.who.int/ictrp/en/,200,74154,20200924,20200924,ICTRP
20200926 13:23:21 GMT,https://www.who.int/ictrp/en/,200,74154,20200924,20200924,ICTRP
20200926 14:23:20 GMT,https://www.who.int/ictrp/en/,200,74154,20200924,20200924,ICTRP
20200926 15:23:20 GMT,https://www.who.int/ictrp/en/,200,74154,20200924,20200924,ICTRP
20200926 16:23:21 GMT,https://www.who.int/ictrp/en/,200,74154,20200924,20200924,ICTRP
20200926 17:23:20 GMT,https://www.who.int/ictrp/en/,200,74154,20200924,20200924,ICTRP
20200926 18:23:21 GMT,https://www.who.int/ictrp/en/,200,74154,20200924,20200924,ICTRP
20200926 19:23:20 GMT,https://www.who.int/ictrp/en/,200,74154,20200924,20200924,ICTRP
20200926 20:23:22 GMT,https://www.who.int/ictrp/en/,200,74154,20200924,20200924,ICTRP
20200926 21:23:21 GMT,https://www.who.int/ictrp/en/,200,74154,20200924,20200924,ICTRP
20200926 22:23:21 GMT,https://www.who.int/ictrp/en/,200,74154,20200924,20200924,ICTRP
20200926 23:23:23 GMT,https://www.who.int/ictrp/en/,200,74154,20200924,20200924,ICTRP
20200927 00:23:21 GMT,https://www.who.int/ictrp/en/,200,74154,20200924,20200924,ICTRP
20200927 01:23:21 GMT,https://www.who.int/ictrp/en/,200,74154,20200924,20200924,ICTRP
20200927 02:23:21 GMT,https://www.who.int/ictrp/en/,200,74154,20200924,20200924,ICTRP
20200927 03:23:21 GMT,https://www.who.int/ictrp/en/,200,74154,20200924,20200924,ICTRP
20200927 04:23:21 GMT,https://www.who.int/ictrp/en/,200,74154,20200924,20200924,ICTRP
20200927 05:23:21 GMT,https://www.who.int/ictrp/en/,200,74154,20200924,20200924,ICTRP
20200927 06:23:21 GMT,https://www.who.int/ictrp/en/,200,74154,20200924,20200924,ICTRP
20200927 07:23:24 GMT,https://www.who.int/ictrp/en/,200,74154,20200924,20200924,ICTRP
20200927 08:23:23 GMT,https://www.who.int/ictrp/en/,200,74154,20200924,20200924,ICTRP
20200927 09:23:23 GMT,https://www.who.int/ictrp/en/,200,74154,20200924,20200924,ICTRP
20200927 10:23:23 GMT,https://www.who.int/ictrp/en/,200,74154,20200924,20200924,ICTRP
20200927 11:23:23 GMT,https://www.who.int/ictrp/en/,200,74154,20200924,20200924,ICTRP
20200927 12:23:25 GMT,https://www.who.int/ictrp/en/,200,74154,20200924,20200924,ICTRP
20200927 13:23:23 GMT,https://www.who.int/ictrp/en/,200,74154,20200924,20200924,ICTRP
20200927 14:23:30 GMT,https://www.who.int/ictrp/en/,200,75152,20200924,20200924,ICTRP
20200927 15:23:24 GMT,https://www.who.int/ictrp/en/,200,74154,20200924,20200924,ICTRP
20200927 16:23:23 GMT,https://www.who.int/ictrp/en/,200,74154,20200924,20200924,ICTRP
20200927 17:23:23 GMT,https://www.who.int/ictrp/en/,200,74154,20200924,20200924,ICTRP
20200927 18:23:24 GMT,https://www.who.int/ictrp/en/,200,74154,20200924,20200924,ICTRP
20200927 19:23:23 GMT,https://www.who.int/ictrp/en/,200,74154,20200924,20200924,ICTRP
20200927 20:23:23 GMT,https://www.who.int/ictrp/en/,200,74154,20200924,20200924,ICTRP
20200927 21:23:23 GMT,https://www.who.int/ictrp/en/,200,74154,20200924,20200924,ICTRP
20200927 22:23:25 GMT,https://www.who.int/ictrp/en/,200,74154,20200924,20200924,ICTRP
20200927 23:23:24 GMT,https://www.who.int/ictrp/en/,200,74154,20200924,20200924,ICTRP
20200928 00:23:24 GMT,https://www.who.int/ictrp/en/,200,74154,20200924,20200924,ICTRP
20200928 01:23:24 GMT,https://www.who.int/ictrp/en/,200,74154,20200924,20200924,ICTRP
20200928 02:23:24 GMT,https://www.who.int/ictrp/en/,200,74154,20200924,20200924,ICTRP
20200928 03:23:24 GMT,https://www.who.int/ictrp/en/,200,74154,20200924,20200924,ICTRP
20200928 04:23:24 GMT,https://www.who.int/ictrp/en/,200,74154,20200924,20200924,ICTRP
20200928 05:23:24 GMT,https://www.who.int/ictrp/en/,200,74154,20200924,20200924,ICTRP
20200928 06:23:24 GMT,https://www.who.int/ictrp/en/,200,74154,20200924,20200924,ICTRP
20200928 07:23:25 GMT,https://www.who.int/ictrp/en/,200,74154,20200924,20200924,ICTRP
20200928 08:23:24 GMT,https://www.who.int/ictrp/en/,200,74154,20200924,20200924,ICTRP
20200928 09:23:24 GMT,https://www.who.int/ictrp/en/,200,74154,20200924,20200924,ICTRP
20200928 10:23:25 GMT,https://www.who.int/ictrp/en/,200,74154,20200924,20200924,ICTRP
20200928 11:23:24 GMT,https://www.who.int/ictrp/en/,200,74154,20200924,20200924,ICTRP
20200928 12:23:24 GMT,https://www.who.int/ictrp/en/,200,74154,20200924,20200924,ICTRP
20200928 13:23:24 GMT,https://www.who.int/ictrp/en/,200,74154,20200924,20200924,ICTRP
20200928 14:23:29 GMT,https://www.who.int/ictrp/en/,200,74154,20200924,20200924,ICTRP
20200928 15:23:29 GMT,https://www.who.int/ictrp/en/,200,74154,20200924,20200924,ICTRP
20200928 16:23:28 GMT,https://www.who.int/ictrp/en/,200,74154,20200924,20200924,ICTRP
20200928 17:23:28 GMT,https://www.who.int/ictrp/en/,200,74154,20200924,20200924,ICTRP
20200928 18:23:29 GMT,https://www.who.int/ictrp/en/,200,74154,20200924,20200924,ICTRP
20200928 19:23:28 GMT,https://www.who.int/ictrp/en/,200,74154,20200924,20200924,ICTRP
20200928 21:23:28 GMT,https://www.who.int/ictrp/en/,200,74154,20200924,20200924,ICTRP
20200928 22:23:28 GMT,https://www.who.int/ictrp/en/,200,74154,20200924,20200924,ICTRP
20200928 23:23:28 GMT,https://www.who.int/ictrp/en/,200,74154,20200924,20200924,ICTRP
20200929 00:23:28 GMT,https://www.who.int/ictrp/en/,200,74154,20200924,20200924,ICTRP
20200929 01:23:29 GMT,https://www.who.int/ictrp/en/,200,74154,20200924,20200924,ICTRP
20200929 15:23:30 GMT,https://www.who.int/ictrp/en/,200,74154,20200924,20200924,ICTRP
20200929 18:23:31 GMT,https://www.who.int/ictrp/en/,200,74154,20200924,20200924,ICTRP
20200929 19:23:32 GMT,https://www.who.int/ictrp/en/,200,74154,20200924,20200924,ICTRP
20200929 21:23:33 GMT,https://www.who.int/ictrp/en/,200,74154,20200924,20200924,ICTRP
20200930 00:23:35 GMT,https://www.who.int/ictrp/en/,200,74154,20200924,20200924,ICTRP
20200930 04:23:37 GMT,https://www.who.int/ictrp/en/,200,74154,20200924,20200924,ICTRP
20200930 08:23:45 GMT,https://www.who.int/ictrp/en/,200,74155,20200924,20200930,ICTRP
20200930 08:23:46 GMT,https://www.who.int/ictrp/COVID19-web.csv,200,19571485,20200924,20200930,ICTRP
20200930 09:24:08 GMT,https://www.who.int/ictrp/en/,200,74155,20200930,20200930,ICTRP
20200930 10:24:24 GMT,https://www.who.int/ictrp/en/,200,74155,20200930,20200930,ICTRP
20200930 11:24:47 GMT,https://www.who.int/ictrp/en/,200,74155,20200930,20200930,ICTRP
20200930 12:24:49 GMT,https://www.who.int/ictrp/en/,200,74155,20200930,20200930,ICTRP
20200930 13:24:59 GMT,https://www.who.int/ictrp/en/,200,74155,20200930,20200930,ICTRP
20200930 14:25:00 GMT,https://www.who.int/ictrp/en/,200,74155,20200930,20200930,ICTRP
20200930 15:24:59 GMT,https://www.who.int/ictrp/en/,200,74155,20200930,20200930,ICTRP
20200930 16:24:59 GMT,https://www.who.int/ictrp/en/,200,74155,20200930,20200930,ICTRP
20200930 17:24:58 GMT,https://www.who.int/ictrp/en/,200,74155,20200930,20200930,ICTRP
20200930 18:24:59 GMT,https://www.who.int/ictrp/en/,200,74155,20200930,20200930,ICTRP
20200930 19:24:59 GMT,https://www.who.int/ictrp/en/,200,74155,20200930,20200930,ICTRP
20200930 20:24:59 GMT,https://www.who.int/ictrp/en/,200,74155,20200930,20200930,ICTRP
20200930 21:24:58 GMT,https://www.who.int/ictrp/en/,200,74155,20200930,20200930,ICTRP
20200930 22:24:58 GMT,https://www.who.int/ictrp/en/,200,74155,20200930,20200930,ICTRP
20200930 23:24:59 GMT,https://www.who.int/ictrp/en/,200,74155,20200930,20200930,ICTRP
20201001 00:24:59 GMT,https://www.who.int/ictrp/en/,200,74155,20200930,20200930,ICTRP
20201001 01:24:59 GMT,https://www.who.int/ictrp/en/,200,74155,20200930,20200930,ICTRP
20201001 02:24:59 GMT,https://www.who.int/ictrp/en/,200,74155,20200930,20200930,ICTRP
20201001 03:25:00 GMT,https://www.who.int/ictrp/en/,200,74155,20200930,20200930,ICTRP
20201001 04:24:59 GMT,https://www.who.int/ictrp/en/,200,74155,20200930,20200930,ICTRP
20201001 05:24:59 GMT,https://www.who.int/ictrp/en/,200,74155,20200930,20200930,ICTRP
20201001 06:24:59 GMT,https://www.who.int/ictrp/en/,200,74155,20200930,20200930,ICTRP
20201001 07:24:59 GMT,https://www.who.int/ictrp/en/,200,74155,20200930,20200930,ICTRP
20201001 08:24:59 GMT,https://www.who.int/ictrp/en/,200,74155,20200930,20200930,ICTRP
20201001 15:24:59 GMT,https://www.who.int/ictrp/en/,200,74155,20200930,20200930,ICTRP
20201001 16:25:00 GMT,https://www.who.int/ictrp/en/,200,74155,20200930,20200930,ICTRP
20201001 17:24:59 GMT,https://www.who.int/ictrp/en/,200,74155,20200930,20200930,ICTRP
20201001 18:25:00 GMT,https://www.who.int/ictrp/en/,200,74155,20200930,20200930,ICTRP
20201001 19:25:00 GMT,https://www.who.int/ictrp/en/,200,74155,20200930,20200930,ICTRP
20201001 20:25:00 GMT,https://www.who.int/ictrp/en/,200,74155,20200930,20200930,ICTRP
20201001 21:25:00 GMT,https://www.who.int/ictrp/en/,200,74155,20200930,20200930,ICTRP
20201001 22:25:00 GMT,https://www.who.int/ictrp/en/,200,74155,20200930,20200930,ICTRP
20201001 23:25:00 GMT,https://www.who.int/ictrp/en/,200,74155,20200930,20200930,ICTRP
20201002 00:25:00 GMT,https://www.who.int/ictrp/en/,200,74155,20200930,20200930,ICTRP
20201002 01:25:00 GMT,https://www.who.int/ictrp/en/,200,74155,20200930,20200930,ICTRP
20201002 02:25:00 GMT,https://www.who.int/ictrp/en/,200,74155,20200930,20200930,ICTRP
20201002 03:25:00 GMT,https://www.who.int/ictrp/en/,200,74155,20200930,20200930,ICTRP
20201002 04:25:00 GMT,https://www.who.int/ictrp/en/,200,74155,20200930,20200930,ICTRP
20201002 05:25:00 GMT,https://www.who.int/ictrp/en/,200,74155,20200930,20200930,ICTRP
20201002 06:25:01 GMT,https://www.who.int/ictrp/en/,200,74155,20200930,20200930,ICTRP
20201002 07:25:00 GMT,https://www.who.int/ictrp/en/,200,74155,20200930,20200930,ICTRP
20201002 09:25:01 GMT,https://www.who.int/ictrp/en/,200,74155,20200930,20200930,ICTRP
20201002 10:25:01 GMT,https://www.who.int/ictrp/en/,200,74155,20200930,20200930,ICTRP
20201002 11:25:01 GMT,https://www.who.int/ictrp/en/,200,74155,20200930,20200930,ICTRP
20201002 12:25:01 GMT,https://www.who.int/ictrp/en/,200,74155,20200930,20200930,ICTRP
20201002 13:25:01 GMT,https://www.who.int/ictrp/en/,200,74155,20200930,20200930,ICTRP
20201002 14:25:01 GMT,https://www.who.int/ictrp/en/,200,74155,20200930,20200930,ICTRP
20201002 15:12:27 GMT,https://clinicaltrials.gov/ct2/download_studies?cond=COVID-19&lupd_s=08%2F29%2F2020,200,21,20200828,,ClinicalTrials.gov
20201002 15:12:38 GMT,https://clinicaltrials.gov/ct2/download_studies?cond=COVID-19&lupd_s=08%2F29%2F2020,200,21,20200828,,ClinicalTrials.gov
20201002 15:12:50 GMT,https://clinicaltrials.gov/ct2/download_studies?cond=COVID-19&lupd_s=08%2F29%2F2020,200,21,20200828,,ClinicalTrials.gov
20201002 15:12:55 GMT,https://clinicaltrials.gov/ct2/download_studies?cond=COVID-19&lupd_s=08%2F29%2F2020,200,21,20200828,,ClinicalTrials.gov
20201002 15:14:28 GMT,https://clinicaltrials.gov/ct2/download_studies?cond=COVID-19&lupd_s=08%2F29%2F2020,200,21,20200828,,ClinicalTrials.gov
20201002 15:15:15 GMT,https://clinicaltrials.gov/ct2/download_studies?cond=COVID-19&lupd_s=08%2F29%2F2020,200,21,20200828,,ClinicalTrials.gov
20201002 15:15:36 GMT,https://clinicaltrials.gov/ct2/download_studies?cond=COVID-19&lupd_s=08%2F29%2F2020,200,21,20200828,,ClinicalTrials.gov
20201002 15:16:32 GMT,https://clinicaltrials.gov/ct2/download_studies?cond=COVID-19&lupd_s=08%2F29%2F2020,200,21,20200828,,ClinicalTrials.gov
20201002 15:16:43 GMT,https://clinicaltrials.gov/ct2/download_studies?cond=COVID-19&lupd_s=08%2F29%2F2020,200,21,20200828,,ClinicalTrials.gov
20201002 15:16:55 GMT,https://clinicaltrials.gov/ct2/download_studies?cond=COVID-19&lupd_s=08%2F29%2F2020,200,21,20200828,,ClinicalTrials.gov
20200929 02:23:29 GMT,https://www.who.int/ictrp/en/,200,74154,20200924,20200924,ICTRP
20200929 03:23:29 GMT,https://www.who.int/ictrp/en/,200,74154,20200924,20200924,ICTRP
20200929 04:23:29 GMT,https://www.who.int/ictrp/en/,200,74154,20200924,20200924,ICTRP
20200929 05:23:29 GMT,https://www.who.int/ictrp/en/,200,74154,20200924,20200924,ICTRP
20200929 06:23:29 GMT,https://www.who.int/ictrp/en/,200,74154,20200924,20200924,ICTRP
20200929 07:23:29 GMT,https://www.who.int/ictrp/en/,200,74154,20200924,20200924,ICTRP
20200929 08:23:29 GMT,https://www.who.int/ictrp/en/,200,74154,20200924,20200924,ICTRP
20200929 09:23:29 GMT,https://www.who.int/ictrp/en/,200,74154,20200924,20200924,ICTRP
20200929 10:23:28 GMT,https://www.who.int/ictrp/en/,200,74154,20200924,20200924,ICTRP
20200929 11:23:29 GMT,https://www.who.int/ictrp/en/,200,74154,20200924,20200924,ICTRP
20200929 12:23:31 GMT,https://www.who.int/ictrp/en/,200,74154,20200924,20200924,ICTRP
20200929 13:23:30 GMT,https://www.who.int/ictrp/en/,200,74154,20200924,20200924,ICTRP
20200929 14:23:29 GMT,https://www.who.int/ictrp/en/,200,74154,20200924,20200924,ICTRP
20200929 16:23:32 GMT,https://www.who.int/ictrp/en/,200,74154,20200924,20200924,ICTRP
20200929 17:23:31 GMT,https://www.who.int/ictrp/en/,200,74154,20200924,20200924,ICTRP
20200929 20:23:35 GMT,https://www.who.int/ictrp/en/,200,74154,20200924,20200924,ICTRP
20200929 22:23:34 GMT,https://www.who.int/ictrp/en/,200,74154,20200924,20200924,ICTRP
20200929 23:23:34 GMT,https://www.who.int/ictrp/en/,200,74154,20200924,20200924,ICTRP
20200930 01:23:35 GMT,https://www.who.int/ictrp/en/,200,74154,20200924,20200924,ICTRP
20200930 02:23:35 GMT,https://www.who.int/ictrp/en/,200,74154,20200924,20200924,ICTRP
20200930 03:23:35 GMT,https://www.who.int/ictrp/en/,200,74154,20200924,20200924,ICTRP
20200930 05:23:38 GMT,https://www.who.int/ictrp/en/,200,74154,20200924,20200924,ICTRP
20200930 06:23:38 GMT,https://www.who.int/ictrp/en/,200,74154,20200924,20200924,ICTRP
20200930 07:23:38 GMT,https://www.who.int/ictrp/en/,200,74154,20200924,20200924,ICTRP
20201001 09:24:59 GMT,https://www.who.int/ictrp/en/,200,74155,20200930,20200930,ICTRP
20201001 10:24:59 GMT,https://www.who.int/ictrp/en/,200,74155,20200930,20200930,ICTRP
20201001 11:24:59 GMT,https://www.who.int/ictrp/en/,200,74155,20200930,20200930,ICTRP
20201001 12:25:00 GMT,https://www.who.int/ictrp/en/,200,74155,20200930,20200930,ICTRP
20201001 13:25:00 GMT,https://www.who.int/ictrp/en/,200,74155,20200930,20200930,ICTRP
20201001 14:24:59 GMT,https://www.who.int/ictrp/en/,200,74155,20200930,20200930,ICTRP
20201002 08:25:00 GMT,https://www.who.int/ictrp/en/,200,74155,20200930,20200930,ICTRP
20201002 15:11:51 GMT,https://clinicaltrials.gov/ct2/download_studies?cond=COVID-19&lupd_s=08%2F29%2F2020,200,21,20200828,,ClinicalTrials.gov
20201002 15:12:05 GMT,https://clinicaltrials.gov/ct2/download_studies?cond=COVID-19&lupd_s=08%2F29%2F2020,200,21,20200828,,ClinicalTrials.gov
20201002 15:12:16 GMT,https://clinicaltrials.gov/ct2/download_studies?cond=COVID-19&lupd_s=08%2F29%2F2020,200,21,20200828,,ClinicalTrials.gov
20201002 15:13:07 GMT,https://clinicaltrials.gov/ct2/download_studies?cond=COVID-19&lupd_s=08%2F29%2F2020,200,21,20200828,,ClinicalTrials.gov
20201002 15:13:19 GMT,https://clinicaltrials.gov/ct2/download_studies?cond=COVID-19&lupd_s=08%2F29%2F2020,200,21,20200828,,ClinicalTrials.gov
20201002 15:13:32 GMT,https://clinicaltrials.gov/ct2/download_studies?cond=COVID-19&lupd_s=08%2F29%2F2020,200,21,20200828,,ClinicalTrials.gov
20201002 15:13:44 GMT,https://clinicaltrials.gov/ct2/download_studies?cond=COVID-19&lupd_s=08%2F29%2F2020,200,21,20200828,,ClinicalTrials.gov
20201002 15:13:56 GMT,https://clinicaltrials.gov/ct2/download_studies?cond=COVID-19&lupd_s=08%2F29%2F2020,200,21,20200828,,ClinicalTrials.gov
20201002 15:14:02 GMT,https://clinicaltrials.gov/ct2/download_studies?cond=COVID-19&lupd_s=08%2F29%2F2020,200,21,20200828,,ClinicalTrials.gov
20201002 15:14:15 GMT,https://clinicaltrials.gov/ct2/download_studies?cond=COVID-19&lupd_s=08%2F29%2F2020,200,21,20200828,,ClinicalTrials.gov
20201002 15:14:41 GMT,https://clinicaltrials.gov/ct2/download_studies?cond=COVID-19&lupd_s=08%2F29%2F2020,200,21,20200828,,ClinicalTrials.gov
20201002 15:14:48 GMT,https://clinicaltrials.gov/ct2/download_studies?cond=COVID-19&lupd_s=08%2F29%2F2020,200,21,20200828,,ClinicalTrials.gov
20201002 15:15:02 GMT,https://clinicaltrials.gov/ct2/download_studies?cond=COVID-19&lupd_s=08%2F29%2F2020,200,21,20200828,,ClinicalTrials.gov
20201002 15:15:29 GMT,https://clinicaltrials.gov/ct2/download_studies?cond=COVID-19&lupd_s=08%2F29%2F2020,200,21,20200828,,ClinicalTrials.gov
20201002 15:15:51 GMT,https://clinicaltrials.gov/ct2/download_studies?cond=COVID-19&lupd_s=08%2F29%2F2020,200,21,20200828,,ClinicalTrials.gov
